Player ID,PlayerName,ELONOWR,ELO,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,PALL,PRECENT,WR,STREAK,FINAL MODIFIER
410.0,FoopyPoopy,79.29,78.639,0.264,0.253,0.001,0.5,0.54,4.2,4.3,323.0,362.0,11.0,19.8,7.2,23.2,3.4,4.4,0.8,0.6,0.0,3.786,106.6,10,27.0,28.0,0.0,696.0,55.0,-0.028,-0.009,-0.037
148.0,uy5gf,79.36,78.571,0.265,0.284,0.001,0.286,0.507,4.714,3.286,17.0,19.0,2.0,20.0,11.0,34.429,14.429,6.857,3.143,3.429,0.0,3.064,108.571,7,17.0,19.0,2.0,38.0,38.0,-0.026,-0.026,-0.053
239.0,yonyon,77.74,78.034,0.259,0.187,0.001,0.5,0.595,4.2,3.1,87.0,85.0,1.0,17.2,3.8,22.3,5.1,3.6,0.4,1.2,0.2,3.549,111.5,10,29.0,27.0,0.0,173.0,56.0,0.006,0.018,0.024
428.0,SaoriHayami,80.74,77.6,0.269,0.32,0.0,0.4,0.483,4.3,3.5,26.0,40.0,3.0,27.8,11.7,42.9,15.1,4.5,1.6,2.6,0.2,3.836,124.2,10,20.0,32.0,2.0,69.0,54.0,-0.101,-0.111,-0.213
484.0,pekorrat,77.22,77.22,0.257,0.221,0.001,0.8,0.553,3.6,2.4,14.0,15.0,0.0,19.4,6.8,32.4,13.0,5.0,1.2,2.0,0.0,3.31,117.0,5,14.0,15.0,0.0,29.0,29.0,0.0,0.0,0.0
475.0,medley_n8tes,77.09,77.09,0.257,0.176,0.001,3.0,0.6,3.0,5.0,3.0,3.0,0.0,21.0,4.0,33.0,12.0,8.0,2.0,2.0,0.0,3.364,142.0,1,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0
399.0,ElJuanchi,77.89,76.215,0.26,0.27,0.001,0.5,0.508,3.7,4.1,93.0,107.0,2.0,17.6,17.1,21.2,3.6,2.6,0.8,1.2,0.2,3.668,128.0,10,22.0,33.0,1.0,202.0,56.0,-0.035,-0.098,-0.133
169.0,yashadox,75.98,75.98,0.253,0.209,0.001,1.0,0.554,4.0,3.0,2.0,3.0,0.0,17.0,7.0,24.0,7.0,2.0,2.0,1.0,1.0,3.5,115.0,1,2.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0
391.0,rinshantsumo,75.91,75.91,0.253,0.246,0.0,0.0,0.513,8.0,1.0,5.0,1.0,0.0,31.0,1.0,37.0,6.0,3.0,1.0,0.0,0.0,4.0,130.0,1,5.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0
496.0,lotte_616,78.39,75.834,0.261,0.127,0.001,1.0,0.667,3.9,2.3,40.0,59.0,0.0,11.8,1.6,19.0,7.2,3.8,1.2,0.5,0.2,2.97,107.0,10,24.0,31.0,0.0,99.0,55.0,-0.096,-0.064,-0.16
451.0,AkatsukiKirika,76.36,75.619,0.255,0.279,0.0,0.4,0.482,2.9,3.6,50.0,50.0,3.0,11.9,20.3,14.3,2.4,0.7,0.6,0.7,0.4,4.135,115.5,10,23.0,31.0,0.0,103.0,54.0,0.0,-0.074,-0.074
464.0,Najeem,76.55,75.55,0.255,0.203,0.001,0.7,0.565,3.2,3.5,51.0,54.0,0.0,20.9,1.6,31.1,10.2,3.0,0.8,1.2,0.0,3.568,110.1,10,24.0,32.0,0.0,105.0,56.0,-0.014,-0.071,-0.086
513.0,Kacz,75.16,75.16,0.251,0.118,0.001,6.0,0.643,3.0,5.0,1.0,4.0,0.0,10.0,4.0,40.0,30.0,5.0,3.0,1.0,0.0,3.475,119.0,1,1.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0
472.0,Whales6978,75.61,74.459,0.252,0.186,0.001,0.3,0.575,3.2,2.5,61.0,77.0,1.0,16.3,4.0,26.8,10.5,4.7,2.1,1.9,0.0,3.229,109.0,10,28.0,28.0,0.0,139.0,56.0,-0.058,0.0,-0.058
498.0,kotkowski,74.26,74.26,0.248,0.044,0.0,0.0,0.714,0.0,2.0,0.0,5.0,0.0,2.0,2.0,36.0,34.0,1.0,0.0,8.0,0.0,3.167,91.0,1,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
459.0,SIXSEVEN,74.64,74.171,0.249,0.273,0.0,0.333,0.471,3.0,2.833,15.0,16.0,1.0,1.833,29.167,1.833,0.0,0.167,0.0,0.0,0.167,3.694,114.667,6,15.0,16.0,1.0,32.0,32.0,-0.016,-0.016,-0.031
200.0,Nefregar,76.72,73.258,0.256,0.226,0.001,1.0,0.543,4.857,3.571,15.0,24.0,0.0,23.143,2.286,32.714,9.571,4.0,1.857,2.143,0.0,3.541,113.0,7,15.0,24.0,0.0,39.0,39.0,-0.115,-0.115,-0.231
164.0,IAmAsianNoob,73.93,72.992,0.246,0.273,0.0,0.2,0.464,3.3,2.1,103.0,115.0,2.0,18.3,12.1,22.0,3.7,1.7,0.7,0.6,0.2,4.2,110.2,10,23.0,27.0,1.0,220.0,51.0,-0.027,-0.039,-0.066
518.0,kombofuud,72.91,72.91,0.243,0.235,0.0,0.5,0.494,3.0,1.0,4.0,6.0,0.0,17.0,9.0,24.5,7.5,2.5,2.0,2.0,0.0,3.617,107.5,2,4.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0
514.0,JCas38,72.85,72.85,0.243,0.141,0.0,0.0,0.595,4.0,1.0,2.0,4.0,0.0,17.0,1.0,26.0,9.0,3.0,2.0,1.0,0.0,3.423,128.0,1,2.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0
450.0,Zarelyyyx,72.81,72.81,0.243,0.237,0.001,1.25,0.491,3.75,2.0,6.0,15.0,0.0,18.25,10.0,23.25,5.0,2.0,0.75,1.0,0.0,3.899,119.25,4,6.0,15.0,0.0,21.0,21.0,0.0,0.0,0.0
254.0,Pengvinen,72.78,72.78,0.243,0.185,0.001,1.0,0.546,4.0,4.0,3.0,2.0,0.0,11.0,6.0,15.0,4.0,3.0,1.0,0.0,0.0,3.667,92.0,1,3.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0
446.0,Hotpot,75.16,72.76,0.251,0.239,0.001,0.444,0.513,4.556,1.889,21.0,29.0,0.0,18.667,7.889,29.778,11.111,3.778,1.444,2.444,0.111,3.516,111.111,9,21.0,29.0,0.0,50.0,50.0,-0.08,-0.08,-0.16
174.0,TateyamaAyano,72.06,72.412,0.24,0.202,0.001,1.0,0.52,4.0,3.2,59.0,52.0,1.0,16.9,8.6,27.7,10.8,6.0,1.8,2.0,0.2,3.28,126.6,10,26.0,29.0,0.0,112.0,55.0,0.031,-0.027,0.004
519.0,Ryuujin,72.41,72.41,0.241,0.093,0.001,2.5,0.642,3.0,2.5,3.0,9.0,0.0,12.0,0.5,32.5,20.5,10.0,3.0,5.5,0.0,2.852,135.0,2,3.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0
107.0,Cindergoat,72.15,72.15,0.24,0.175,0.001,0.0,0.55,5.0,1.5,2.0,7.0,1.0,12.5,6.5,27.5,15.0,5.5,2.5,4.0,0.0,2.778,111.0,2,2.0,7.0,1.0,10.0,10.0,0.0,0.0,0.0
455.0,l_elf10,71.27,71.27,0.238,0.2,0.001,2.333,0.514,4.333,2.0,9.0,6.0,0.0,12.0,8.0,29.0,17.0,6.333,3.0,2.0,0.333,3.186,99.0,3,9.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0
388.0,Tsuni,70.92,70.92,0.236,0.177,0.001,2.5,0.536,4.0,3.5,6.0,5.0,0.0,17.0,5.0,38.0,21.0,9.0,5.0,3.0,0.0,3.204,125.5,2,6.0,5.0,0.0,11.0,11.0,0.0,0.0,0.0
476.0,ThePieGod,70.49,70.49,0.235,0.175,0.001,2.25,0.534,3.75,2.5,15.0,7.0,1.0,16.75,3.25,21.75,5.0,2.25,0.0,0.25,0.0,3.767,115.25,4,15.0,7.0,1.0,23.0,23.0,0.0,0.0,0.0
522.0,ophircs,68.84,68.84,0.229,0.075,0.0,3.0,0.625,2.0,1.0,2.0,3.0,0.0,6.0,2.0,21.0,15.0,5.0,2.0,1.0,0.0,3.429,107.0,1,2.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0
501.0,pxmacaiah,71.74,68.582,0.239,0.101,0.0,0.857,0.627,2.0,1.143,15.0,23.0,0.0,9.143,0.571,18.143,9.0,3.0,1.429,1.857,0.0,2.917,95.571,7,15.0,23.0,0.0,38.0,38.0,-0.105,-0.105,-0.211
471.0,Dovixx,69.2,68.318,0.231,0.205,0.001,1.5,0.488,4.167,2.667,16.0,18.0,0.0,21.667,6.667,25.5,3.833,3.5,0.5,1.0,0.0,4.228,136.333,6,16.0,18.0,0.0,34.0,34.0,-0.029,-0.029,-0.059
508.0,McAlbertHabolea,68.19,68.19,0.227,0.086,0.001,1.2,0.606,2.8,1.0,15.0,13.0,0.0,8.0,1.6,19.8,11.8,6.0,2.0,1.4,0.0,3.117,113.0,5,15.0,13.0,0.0,28.0,28.0,0.0,0.0,0.0
429.0,Nunuchu42,69.5,68.142,0.232,0.109,0.001,1.4,0.595,2.9,1.5,85.0,104.0,2.0,11.2,1.1,14.9,3.7,3.4,0.8,0.2,0.1,3.479,111.6,10,25.0,29.0,1.0,191.0,55.0,-0.05,-0.036,-0.086
483.0,JaneRemover,66.58,66.58,0.222,0.187,0.0,0.75,0.481,3.5,2.75,12.0,9.0,1.0,17.0,5.0,26.5,9.5,1.75,1.25,1.0,0.25,3.99,118.75,4,12.0,9.0,1.0,22.0,22.0,0.0,0.0,0.0
420.0,OSXtrafton,67.62,66.256,0.225,0.122,0.001,0.167,0.562,2.667,1.667,15.0,18.0,0.0,11.833,2.167,36.333,24.5,8.0,2.833,3.0,0.0,3.17,114.167,6,15.0,18.0,0.0,33.0,33.0,-0.045,-0.045,-0.091
170.0,hubcioskubcio,65.48,65.882,0.218,0.165,0.001,1.1,0.493,3.3,1.3,96.0,101.0,6.0,15.6,3.3,20.3,4.7,3.0,0.7,1.4,0.0,3.931,114.6,10,30.0,23.0,1.0,203.0,54.0,-0.012,0.065,0.052
426.0,Raphtelia,67.02,65.738,0.223,0.153,0.0,0.7,0.523,2.1,2.2,181.0,226.0,2.0,10.5,6.3,12.2,1.7,2.5,0.3,0.2,0.0,3.891,109.0,10,26.0,28.0,1.0,409.0,55.0,-0.055,-0.018,-0.073
363.0,Wiwmek,69.07,65.541,0.23,0.127,0.001,0.333,0.571,2.5,2.667,13.0,21.0,0.0,11.167,3.333,34.667,23.5,4.333,1.667,2.333,0.0,3.132,116.167,6,13.0,21.0,0.0,34.0,34.0,-0.118,-0.118,-0.235
507.0,yosiiz,65.43,65.43,0.218,0.088,0.001,2.0,0.575,1.5,0.5,1.0,9.0,0.0,7.0,1.5,16.0,9.0,2.0,0.5,2.0,0.0,3.642,98.5,2,1.0,9.0,0.0,10.0,10.0,0.0,0.0,0.0
462.0,hakohoka,66.26,65.386,0.221,0.191,0.001,1.6,0.473,4.6,1.7,359.0,399.0,6.0,14.3,8.7,14.5,0.2,3.9,0.0,0.0,0.1,4.052,120.5,10,26.0,30.0,1.0,764.0,57.0,-0.026,-0.035,-0.061
474.0,Nomu,65.35,64.895,0.218,0.122,0.0,0.833,0.538,2.667,1.0,15.0,16.0,2.0,12.333,1.167,30.833,18.5,7.167,4.667,2.5,0.0,2.955,110.0,6,15.0,16.0,2.0,33.0,33.0,-0.015,-0.015,-0.03
512.0,angelair,64.17,64.17,0.214,0.057,0.0,1.667,0.596,1.667,1.333,4.0,14.0,0.0,5.0,1.0,11.333,6.333,2.333,1.333,0.333,0.0,3.339,108.667,3,4.0,14.0,0.0,18.0,18.0,0.0,0.0,0.0
443.0,Loirinzz,63.97,63.97,0.213,0.176,0.001,0.0,0.466,5.0,1.0,4.0,2.0,0.0,18.0,5.0,18.0,0.0,4.0,0.0,0.0,0.0,4.611,131.0,1,4.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0
493.0,chiabobo,63.92,62.96,0.213,0.141,0.0,1.3,0.503,1.8,1.5,124.0,135.0,0.0,14.1,2.5,29.1,15.0,2.4,1.2,2.7,0.0,3.626,116.5,10,25.0,31.0,0.0,259.0,56.0,-0.021,-0.054,-0.075
491.0,swaft,61.16,61.16,0.204,0.052,0.0,1.0,0.571,1.0,0.0,3.0,3.0,0.0,6.0,1.0,28.0,22.0,0.0,5.0,2.0,0.0,2.536,135.0,1,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0
378.0,erzakuran,60.4,59.759,0.201,0.09,0.0,1.5,0.523,2.5,0.4,75.0,84.0,4.0,8.8,1.6,13.1,4.3,2.9,0.6,0.6,0.1,3.722,115.8,10,27.0,28.0,1.0,163.0,56.0,-0.028,-0.009,-0.037
503.0,micmic112,58.58,58.58,0.195,0.065,0.0,1.0,0.531,1.0,0.0,1.0,4.0,0.0,5.0,2.0,27.0,22.0,7.0,5.0,2.0,0.0,2.222,108.0,1,1.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0
497.0,afwcal,51.21,51.21,0.171,0.098,0.0,2.75,0.42,1.75,0.75,10.0,11.0,0.0,6.75,4.25,32.0,25.25,3.75,1.5,2.5,0.0,3.54,111.5,4,10.0,11.0,0.0,21.0,21.0,0.0,0.0,0.0
478.0,WatchPotat,45.1,45.1,0.15,0.032,0.0,1.0,0.429,0.0,0.0,0.0,5.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,3.333,95.0,1,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
